 Step          Temp          PotEng         KinEng         TotEng         Press     
      3830   2             -4.200472       2.98          -1.220472       0.24912146   
      3840   2             -4.200472       2.98          -1.220472       0.24912146   
      3850   2             -4.200472       2.98          -1.220472       0.24912146   
      3860   2             -4.200472       2.98          -1.220472       0.24912146   
      3870   2             -4.200472       2.98          -1.220472       0.24912146   
      3880   2             -4.200472       2.98          -1.220472       0.24912146   
      3890   2             -4.200472       2.98          -1.220472       0.24912146   
      3900   2             -4.200472       2.98          -1.220472       0.24912146   
      3910   2             -4.200472       2.98          -1.220472       0.24912146   
      3920   2             -4.200472       2.98          -1.220472       0.24912146   
      3930   2             -4.200472       2.98          -1.220472       0.24912146   
      3940   2             -4.200472       2.98          -1.220472       0.24912146   
      3950   2             -4.200472       2.98          -1.220472       0.24912146   
      3960   2             -4.200472       2.98          -1.220472       0.24912146   
      3970   2             -4.200472       2.98          -1.220472       0.24912146   
      3980   2             -4.200472       2.98          -1.220472       0.24912146   
      3990   2             -4.200472       2.98          -1.220472       0.24912146   
      4000   2             -4.200472       2.98          -1.220472       0.24912146   
      4010   2             -4.200472       2.98          -1.220472       0.24912146   
      4020   2             -4.200472       2.98          -1.220472       0.24912146   
      4030   2             -4.200472       2.98          -1.220472       0.24912146   
      4040   2             -4.200472       2.98          -1.220472       0.24912146   
      4050   2             -4.200472       2.98          -1.220472       0.24912146   
      4060   2             -4.200472       2.98          -1.220472       0.24912146   
      4070   2             -4.200472       2.98          -1.220472       0.24912146   
      4080   2             -4.200472       2.98          -1.220472       0.24912146   
      4090   2             -4.200472       2.98          -1.220472       0.24912146   
      4100   2             -4.200472       2.98          -1.220472       0.24912146   
      4110   2             -4.200472       2.98          -1.220472       0.24912146   
      4120   2             -4.200472       2.98          -1.220472       0.24912146   
      4130   2             -4.200472       2.98          -1.220472       0.24912146   
      4140   2             -4.200472       2.98          -1.220472       0.24912146   
      4150   2             -4.200472       2.98          -1.220472       0.24912146   
      4160   2             -4.200472       2.98          -1.220472       0.24912146   
      4170   2             -4.200472       2.98          -1.220472       0.24912146   
      4180   2             -4.200472       2.98          -1.220472       0.24912146   
      4190   2             -4.200472       2.98          -1.220472       0.24912146   
      4200   2             -4.200472       2.98          -1.220472       0.24912146   
      4210   2             -4.200472       2.98          -1.220472       0.24912146   
      4220   2             -4.200472       2.98          -1.220472       0.24912146   
      4230   2             -4.200472       2.98          -1.220472       0.24912146   
      4240   2             -4.200472       2.98          -1.220472       0.24912146   
      4250   2             -4.200472       2.98          -1.220472       0.24912146   
      4260   2             -4.200472       2.98          -1.220472       0.24912146   
      4270   2             -4.200472       2.98          -1.220472       0.24912146   
      4280   2             -4.200472       2.98          -1.220472       0.24912146   
      4290   2             -4.200472       2.98          -1.220472       0.24912146   
      4300   2             -4.200472       2.98          -1.220472       0.24912146   
      4310   2             -4.200472       2.98          -1.220472       0.24912146   
      4320   2             -4.200472       2.98          -1.220472       0.24912146   
      4330   2             -4.200472       2.98          -1.220472       0.24912146   
      4340   2             -4.200472       2.98          -1.220472       0.24912146   
      4350   2             -4.200472       2.98          -1.220472       0.24912146   
      4360   2             -4.200472       2.98          -1.220472       0.24912146   
      4370   2             -4.200472       2.98          -1.220472       0.24912146   
      4380   2             -4.200472       2.98          -1.220472       0.24912146   
      4390   2             -4.200472       2.98          -1.220472       0.24912146   
      4400   2             -4.200472       2.98          -1.220472       0.24912146   
      4410   2             -4.200472       2.98          -1.220472       0.24912146   
      4420   2             -4.200472       2.98          -1.220472       0.24912146   
      4430   2             -4.200472       2.98          -1.220472       0.24912146   
      4440   2             -4.200472       2.98          -1.220472       0.24912146   
      4450   2             -4.200472       2.98          -1.220472       0.24912146   
      4460   2             -4.200472       2.98          -1.220472       0.24912146   
      4470   2             -4.200472       2.98          -1.220472       0.24912146   
      4480   2             -4.200472       2.98          -1.220472       0.24912146   
      4490   2             -4.200472       2.98          -1.220472       0.24912146   
      4500   2             -4.200472       2.98          -1.220472       0.24912146   
      4510   2             -4.200472       2.98          -1.220472       0.24912146   
      4520   2             -4.200472       2.98          -1.220472       0.24912146   
      4530   2             -4.200472       2.98          -1.220472       0.24912146   
      4540   2             -4.200472       2.98          -1.220472       0.24912146   
      4550   2             -4.200472       2.98          -1.220472       0.24912146   
      4560   2             -4.200472       2.98          -1.220472       0.24912146   
      4570   2             -4.200472       2.98          -1.220472       0.24912146   
      4580   2             -4.200472       2.98          -1.220472       0.24912146   
      4590   2             -4.200472       2.98          -1.220472       0.24912146   
      4600   2             -4.200472       2.98          -1.220472       0.24912146   
